test0.root,50.000000,3.000000
test1.root,50.000000,3.000000
test2.root,50.000000,3.000000
test3.root,50.000000,3.000000
test4.root,50.000000,3.000000
test5.root,50.000000,3.000000
test6.root,50.000000,3.000000
test7.root,50.000000,3.000000
test8.root,50.000000,3.000000
test9.root,50.000000,3.000000
